1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,filename
1,0.828616585,0.818234436,0.797638817,0.767164335,0.727306055,0.678711416,0.622169645,0.558598861,0.489031058,0.414595221,0.33649884,0.256008134,0.174427284,0.093077033,0.01327298,-0.063696062,-0.136589312,-0.204234506,-0.265547305,-0.319549302,-0.365384327,-0.402332801,-0.429823884,-0.447445227,-0.454950158,-0.452262195,-0.439476781,-0.416860232,-0.384845895,-0.344027571,-0.295150305,-0.239098689,-0.176882843,-0.109622314,-0.038528134,0.035116681,0.109977878,0.184691625,0.257886752,0.328207202,0.394334341,0.455008771,0.509051293,0.555382671,0.593041899,0.621202649,0.639187651,0.646480749,0.642736451,0.627786796,0.601645419,0.564508753,0.516754317,0.45893612,0.391777234,0.316159645,0.233111529,0.14379215,0.049474593,-0.048473388,-0.148610122,-0.249442058,-0.34944673,-0.447096319,-0.54088142,-0.629334656,-0.711053772,-0.784723839,-0.849138219,-0.903217968,-0.946029357,-0.976799238,-0.994928016,-1,-0.991790979,-0.970272889,-0.935615486,-0.888185003,-0.828539783,-0.757422963,-0.675752304,-0.584607315,-0.485213871,-0.378926536,-0.267208885,-0.15161209,-0.03375212,0.08471411,0.202113278,0.316780507,0.427084142,0.531450089,0.628385331,0.716500261,0.794529498,0.861350857,0.91600219,0.957695831,0.985830432,1,dimenovels_16754
1,1,0.992159435,0.976565189,0.953389817,0.922889144,0.885398705,0.841329082,0.791160206,0.735434713,0.674750454,0.609752259,0.541123098,0.46957475,0.395838135,0.320653443,0.244760206,0.168887473,0.093744206,0.020010067,-0.051673287,-0.120710274,-0.186558698,-0.248736209,-0.306825802,-0.360480308,-0.409425788,-0.453463805,-0.492472542,-0.526406766,-0.555296632,-0.579245372,-0.598425907,-0.613076437,-0.623495098,-0.630033768,-0.633091125,-0.633105082,-0.630544704,-0.625901756,-0.619682009,-0.612396444,-0.604552492,-0.596645451,-0.58915022,-0.582513464,-0.577146343,-0.573417924,-0.571649352,-0.572108896,-0.575007923,-0.58049787,-0.58866825,-0.599545723,-0.613094234,-0.629216212,-0.647754811,-0.668497138,-0.691178414,-0.715487012,-0.74107025,-0.767540883,-0.794484143,-0.821465248,-0.84803722,-0.873748912,-0.898153088,-0.920814435,-0.941317379,-0.959273563,-0.974328877,-0.986169914,-0.994529765,-0.999193031,-1,-0.996849893,-0.989703152,-0.97858271,-0.963574237,-0.944825357,-0.922543835,-0.89699478,-0.868496899,-0.837417865,-0.804168872,-0.769198471,-0.732985769,-0.696033128,-0.658858453,-0.621987213,-0.585944313,-0.551245949,-0.518391587,-0.487856174,-0.460082731,-0.435475423,-0.414393243,-0.397144382,-0.383981403,-0.375097282,-0.370622374,dimenovels_168
1,-1,-0.992282266,-0.976925901,-0.954088025,-0.924001633,-0.886972407,-0.843374553,-0.793645708,-0.738281009,-0.677826392,-0.612871255,-0.544040554,-0.471986489,-0.397379878,-0.320901361,-0.24323256,-0.165047326,-0.08700321,-0.009733271,0.066161652,0.140120086,0.211626399,0.280216502,0.345482695,0.40707761,0.464717168,0.518182549,0.567321124,0.612046363,0.652336727,0.688233563,0.719838059,0.747307301,0.77084952,0.790718597,0.807207932,0.820643778,0.831378151,0.839781437,0.846234826,0.851122677,0.854824971,0.85770995,0.860127074,0.862400411,0.864822564,0.867649238,0.871094529,0.875327017,0.880466718,0.886582953,0.893693159,0.901762664,0.910705425,0.920385718,0.930620755,0.941184168,0.951810323,0.962199376,0.972022987,0.980930614,0.988556254,0.994525551,0.998463121,1,0.99878107,0.994472354,0.986768042,0.975397148,0.960129672,0.940782162,0.917222592,0.889374458,0.857220029,0.820802685,0.780228306,0.735665675,0.68734589,0.635560767,0.580660282,0.523049051,0.463181925,0.401558745,0.338718332,0.275231819,0.211695396,0.1487226,0.086936255,0.026960176,-0.030589216,-0.085111262,-0.136029282,-0.182798506,-0.224913615,-0.261915761,-0.29339897,-0.319015824,-0.338482331,-0.351581924,-0.358168504,dimenovels_170
1,-0.538020211,-0.536088465,-0.532226144,-0.526435874,-0.5187223,-0.509092909,-0.4975591,-0.484137462,-0.468851229,-0.451731887,-0.432820856,-0.41217124,-0.389849559,-0.365937435,-0.340533161,-0.31375312,-0.285732982,-0.256628647,-0.22661688,-0.1958956,-0.164683792,-0.133221003,-0.101766415,-0.070597472,-0.040008048,-0.010306183,0.018188626,0.045148553,0.070240946,0.093132187,0.113491857,0.130997146,0.145337461,0.156219155,0.16337032,0.166545553,0.165530636,0.16014704,0.15025618,0.135763335,0.116621177,0.09283281,0.064454282,0.031596484,-0.0055736,-0.046832347,-0.091899681,-0.140440024,-0.192064024,-0.246331061,-0.302752527,-0.360795865,-0.419889322,-0.479427393,-0.538776887,-0.597283554,-0.654279215,-0.709089279,-0.761040599,-0.809469534,-0.853730131,-0.893202323,-0.927300022,-0.95547901,-0.977244503,-0.992158304,-0.999845408,-1,-0.992390713,-0.976865101,-0.953353223,-0.921870291,-0.882518328,-0.835486789,-0.781052135,-0.719576324,-0.651504249,-0.577360117,-0.497742815,-0.413320298,-0.32482306,-0.233036766,-0.138794117,-0.042966053,0.053547616,0.149828016,0.24494736,0.337979297,0.428009343,0.514145258,0.595527242,0.671337817,0.740811272,0.803242554,0.857995478,0.904510169,0.942309621,0.971005307,0.990301748,1,dimenovels_171
1,-0.523720152,-0.515301793,-0.498618313,-0.47397362,-0.441817186,-0.402736502,-0.357447204,-0.306781035,-0.251671844,-0.193139831,-0.132274324,-0.070215341,-0.008134247,0.052786172,0.1113719,0.166477822,0.217007449,0.261931929,0.300308029,0.331294779,0.354168523,0.368336103,0.373345976,0.368897066,0.354845195,0.331206987,0.298161175,0.256047262,0.205361567,0.146750699,0.081002555,0.009034967,-0.068117806,-0.149320562,-0.233354361,-0.318935182,-0.404733747,-0.489396202,-0.571565323,-0.649901916,-0.723106066,-0.789937915,-0.849237608,-0.899944118,-0.941112627,-0.971930188,-0.991729419,-1,-0.996397778,-0.980751339,-0.953065924,-0.913524622,-0.862486802,-0.800483813,-0.728211996,-0.64652311,-0.556412316,-0.459003894,-0.35553491,-0.247337077,-0.135817089,-0.022435734,0.091313909,0.203928835,0.313918708,0.419828325,0.520259613,0.613892806,0.699506483,0.775996136,0.842391004,0.897868882,0.941768691,0.973600598,0.993053539,1,0.994498009,0.976790275,0.947300504,0.906626928,0.855533155,0.794936475,0.725893796,0.649585424,0.567296943,0.48039946,0.390328535,0.298562099,0.206597721,0.11592956,0.028025362,-0.055696138,-0.133887071,-0.205291198,-0.268763268,-0.323286667,-0.367989086,-0.402155971,-0.425241538,-0.436877188,dimenovels_173
1,0.524898036,0.528685136,0.536203514,0.54734219,0.561936341,0.579769255,0.600574898,0.624041069,0.649813099,0.677498049,0.706669364,0.736871923,0.767627421,0.79844003,0.828802257,0.858200948,0.88612335,0.912063173,0.935526575,0.956038001,0.973145815,0.986427652,0.995495435,1,0.999635281,0.994142001,0.983310838,0.966985035,0.945062412,0.917496788,0.884298775,0.845535958,0.801332453,0.751867863,0.697375642,0.638140891,0.574497619,0.506825508,0.435546214,0.361119255,0.284037538,0.204822572,0.124019429,0.042191506,-0.040084852,-0.122225806,-0.203645504,-0.283761514,-0.362000175,-0.437801789,-0.510625624,-0.579954663,-0.645300066,-0.706205302,-0.762249916,-0.8130529,-0.858275648,-0.897624467,-0.930852645,-0.957762043,-0.978204239,-0.992081192,-0.999345468,-1,-0.994097437,-0.981739069,-0.963073371,-0.938294187,-0.907638573,-0.871384345,-0.829847357,-0.78337854,-0.732360741,-0.677205395,-0.618349066,-0.556249886,-0.491383933,-0.424241572,-0.355323788,-0.285138555,-0.214197243,-0.143011103,-0.072087849,-0.001928351,0.066976536,0.134149004,0.199127167,0.261467763,0.320748688,0.376571352,0.428562848,0.476377932,0.519700828,0.558246835,0.591763757,0.620033138,0.642871327,0.660130357,0.671698641,0.677501496,dimenovels_175
1,1,0.991329998,0.974090794,0.948482548,0.914801913,0.873437796,0.824865803,0.769641456,0.708392288,0.641808931,0.570635335,0.495658264,0.41769624,0.337588081,0.256181224,0.174320008,0.092834082,0.012527123,-0.065833971,-0.141529247,-0.213895087,-0.282332659,-0.346315327,-0.405394901,-0.459206644,-0.507472959,-0.550005721,-0.586707208,-0.617569648,-0.642673374,-0.662183643,-0.676346169,-0.685481452,-0.689977993,-0.690284517,-0.686901331,-0.680370951,-0.671268165,-0.660189682,-0.647743537,-0.634538426,-0.621173142,-0.60822627,-0.596246322,-0.585742459,-0.57717594,-0.570952453,-0.567415421,-0.566840418,-0.56943075,-0.575314292,-0.584541616,-0.597085444,-0.612841419,-0.631630192,-0.653200778,-0.677235126,-0.703353829,-0.731122869,-0.760061306,-0.789649752,-0.819339526,-0.848562313,-0.876740181,-0.903295794,-0.927662642,-0.94929514,-0.967678411,-0.982337608,-0.992846614,-0.998835986,-1,-0.996102693,-0.986982798,-0.972557489,-0.952824873,-0.927865185,-0.897840663,-0.862994112,-0.823646157,-0.780191241,-0.733092422,-0.682875056,-0.630119451,-0.575452611,-0.519539211,-0.463071921,-0.406761251,-0.351325062,-0.297477913,-0.245920415,-0.197328753,-0.152344538,-0.111565162,-0.075534792,-0.044736153,-0.019583234,-0.000415015,0.012509664,0.01901603,dimenovels_176
1,1,0.993402757,0.980259691,0.960673097,0.934795073,0.902825917,0.865012031,0.821643345,0.773050307,0.719600462,0.661694678,0.599763053,0.534260575,0.465662556,0.394459935,0.321154481,0.246253958,0.170267328,0.093700028,0.017049387,-0.059199765,-0.134579241,-0.208641362,-0.280962487,-0.351146179,-0.418825969,-0.48366771,-0.545371478,-0.60367302,-0.658344755,-0.709196296,-0.756074532,-0.798863267,-0.837482428,-0.87188689,-0.902064913,-0.92803626,-0.949850006,-0.967582096,-0.981332682,-0.991223306,-0.997393946,-1,-0.999209244,-0.995198805,-0.988152207,-0.97825652,-0.965699665,-0.950667896,-0.933343507,-0.913902782,-0.892514217,-0.869337023,-0.844519944,-0.818200368,-0.790503763,-0.761543417,-0.731420474,-0.700224271,-0.668032929,-0.634914209,-0.600926578,-0.566120478,-0.530539748,-0.494223184,-0.457206185,-0.41952245,-0.381205704,-0.342291398,-0.302818351,-0.262830311,-0.222377391,-0.181517347,-0.140316692,-0.098851593,-0.057208559,-0.015484889,0.026211127,0.067760253,0.109032615,0.149888253,0.190177911,0.229744069,0.268422175,0.306042083,0.342429652,0.377408489,0.410801813,0.442434391,0.472134531,0.49973609,0.525080462,0.54801851,0.568412428,0.586137466,0.601083525,0.613156573,0.622279865,0.628394941,0.631462395,dimenovels_177
1,1,0.995494244,0.986527668,0.973189491,0.95561191,0.933968177,0.908470075,0.879364846,0.846931606,0.811477313,0.773332352,0.732845793,0.690380417,0.64630757,0.601001938,0.554836317,0.508176467,0.461376119,0.414772229,0.36868054,0.323391522,0.279166764,0.236235857,0.194793827,0.154999154,0.116972403,0.080795492,0.046511596,0.014125702,-0.016394215,-0.045115408,-0.072137988,-0.097592031,-0.121634192,-0.144443896,-0.166219157,-0.187172112,-0.207524332,-0.227501994,-0.247330993,-0.26723208,-0.287416103,-0.308079429,-0.329399638,-0.351531541,-0.374603606,-0.398714853,-0.423932257,-0.450288719,-0.477781643,-0.50637213,-0.535984825,-0.566508406,-0.597796722,-0.629670569,-0.661920059,-0.694307573,-0.726571231,-0.758428844,-0.789582274,-0.819722136,-0.848532783,-0.875697468,-0.900903628,-0.92384819,-0.944242812,-0.961818994,-0.976332944,-0.987570149,-0.995349562,-0.999527327,-1,-0.996707188,-0.989633576,-0.978810289,-0.964315582,-0.946274816,-0.924859733,-0.900287028,-0.872816231,-0.842746927,-0.81041535,-0.776190405,-0.740469156,-0.703671862,-0.666236617,-0.628613685,-0.591259601,-0.55463113,-0.519179167,-0.485342676,-0.453542753,-0.424176895,-0.397613577,-0.374187191,-0.354193454,-0.337885324,-0.325469508,-0.317103597,-0.312893883,dimenovels_178
1,1,0.98702893,0.961262395,0.92304901,0.872905249,0.811507813,0.739683641,0.658397712,0.568738824,0.471903564,0.369178726,0.261922422,0.151544202,0.039484455,-0.072806564,-0.1838898,-0.292358197,-0.396856954,-0.496102905,-0.588902744,-0.674169824,-0.750939268,-0.818381182,-0.875811767,-0.922702165,-0.958684926,-0.983557992,-0.99728616,-1,-0.991992264,-0.973711852,-0.94575543,-0.908856855,-0.86387456,-0.811777126,-0.753627252,-0.690564392,-0.623786327,-0.554529973,-0.484051709,-0.413607555,-0.344433496,-0.277726254,-0.214624826,-0.156193048,-0.103403469,-0.057122781,-0.018099017,0.013049288,0.035841805,0.049942872,0.055165605,0.051473622,0.038980351,0.017945947,-0.011228114,-0.048006673,-0.091730631,-0.141628615,-0.196830394,-0.256381801,-0.319260937,-0.384395377,-0.450680098,-0.516995854,-0.582227682,-0.645283255,-0.705110783,-0.760716167,-0.811179155,-0.855668217,-0.893453923,-0.923920598,-0.946576092,-0.961059484,-0.967146632,-0.964753464,-0.953936971,-0.934893893,-0.907957123,-0.873589894,-0.832377849,-0.785019122,-0.732312608,-0.675144597,-0.614474014,-0.551316488,-0.486727522,-0.421785039,-0.357571581,-0.295156459,-0.23557814,-0.179827161,-0.128829839,-0.083433055,-0.044390348,-0.012349545,0.012157864,0.028725445,0.037078482,dimenovels_179
1,0.551191186,0.544146894,0.530134458,0.509305105,0.481883011,0.448162153,0.408502187,0.363323409,0.313100897,0.258357894,0.199658563,0.137600204,0.072805067,0.005911878,-0.062432795,-0.131583191,-0.2009029,-0.269773175,-0.337600871,-0.403825907,-0.467928132,-0.529433492,-0.587919418,-0.643019335,-0.694426256,-0.741895393,-0.785245748,-0.824360691,-0.859187492,-0.889735853,-0.916075445,-0.938332518,-0.956685637,-0.971360614,-0.982624742,-0.990780411,-0.996158229,-0.99910976,-1,-0.999199727,-0.997077839,-0.993993827,-0.990290487,-0.986287023,-0.982272624,-0.978500651,-0.975183512,-0.972488328,-0.970533448,-0.969385886,-0.96905972,-0.969515479,-0.970660534,-0.972350493,-0.974391571,-0.976543909,-0.978525785,-0.980018647,-0.980672897,-0.980114325,-0.977951095,-0.973781168,-0.967200037,-0.957808654,-0.945221419,-0.929074089,-0.909031495,-0.884794911,-0.856108982,-0.822768067,-0.784621901,-0.741580479,-0.693618067,-0.640776268,-0.583166092,-0.520968974,-0.454436721,-0.383890374,-0.309717986,-0.232371354,-0.152361725,-0.070254541,0.013336703,0.097757409,0.182319539,0.266309872,0.348998748,0.429649162,0.507526088,0.581905878,0.652085618,0.717392291,0.77719161,0.830896399,0.877974389,0.917955315,0.950437214,0.975091818,0.99166897,1,dimenovels_180
1,1,0.994180551,0.982633566,0.965541305,0.943173272,0.91588162,0.884095146,0.848311977,0.809091062,0.767042615,0.722817673,0.677096929,0.63057905,0.583968645,0.53796411,0.493245546,0.45046294,0.410224834,0.373087647,0.339545855,0.310023176,0.284864934,0.264331709,0.248594414,0.237730864,0.231723916,0.230461217,0.233736564,0.241252883,0.252626762,0.267394494,0.285019525,0.304901203,0.326384685,0.34877185,0.371333046,0.393319478,0.41397605,0.43255444,0.448326203,0.460595694,0.468712577,0.472083747,0.470184427,0.462568287,0.448876396,0.428844843,0.402310921,0.369217733,0.329617147,0.283671035,0.231650756,0.173934887,0.111005205,0.043440984,-0.028088333,-0.102831967,-0.179968039,-0.258615046,-0.337844404,-0.416693891,-0.494181768,-0.569321375,-0.641135985,-0.708673666,-0.771021952,-0.82732207,-0.876782515,-0.918691757,-0.952429868,-0.977478902,-0.993431847,-1,-0.997018655,-0.984450993,-0.962390106,-0.931059121,-0.890809391,-0.842116793,-0.785576149,-0.721893868,-0.651878894,-0.57643209,-0.496534208,-0.413232618,-0.327626992,-0.240854137,-0.15407222,-0.068444592,0.014876526,0.094766278,0.170143069,0.239983894,0.303338883,0.359344822,0.40723747,0.446362478,0.476184753,0.496296114,0.506421145,dimenovels_181
1,-0.27464341,-0.272259806,-0.267514381,-0.260450594,-0.251133368,-0.239648765,-0.226103558,-0.210624678,-0.193358555,-0.174470328,-0.154142938,-0.132576086,-0.109985062,-0.086599438,-0.062661628,-0.038425301,-0.014153666,0.009882381,0.033406248,0.056137756,0.077795369,0.098098535,0.11677012,0.133538924,0.148142261,0.160328587,0.169860144,0.176515613,0.180092732,0.180410864,0.177313485,0.170670559,0.160380763,0.146373554,0.128611014,0.107089477,0.081840882,0.052933839,0.02047438,-0.015393635,-0.054488465,-0.096590817,-0.141444568,-0.188757879,-0.238204722,-0.28942681,-0.342035922,-0.395616634,-0.449729406,-0.50391405,-0.557693507,-0.610577947,-0.662069124,-0.711664969,-0.758864365,-0.803172067,-0.844103711,-0.881190858,-0.913986032,-0.942067676,-0.965044986,-0.982562558,-0.99430479,-1,-0.999424177,-0.992404348,-0.978821493,-0.958612972,-0.931774426,-0.898361122,-0.85848871,-0.812333375,-0.760131372,-0.702177931,-0.638825539,-0.570481603,-0.497605507,-0.420705093,-0.340332583,-0.257079987,-0.171574041,-0.084470712,0.003550665,0.09179356,0.179550678,0.266110562,0.35076432,0.432812383,0.51157124,0.586380065,0.656607166,0.721656189,0.780972006,0.834046218,0.880422216,0.919699746,0.951538916,0.97566361,0.991864269,1,dimenovels_182
1,-0.230201292,-0.238049231,-0.253593909,-0.276535424,-0.306430117,-0.342697903,-0.384631849,-0.431409866,-0.482108318,-0.53571732,-0.591157506,-0.647297969,-0.702975104,-0.757012048,-0.808238397,-0.855509892,-0.897727754,-0.933857349,-0.962945901,-0.98413894,-0.99669524,-1,-0.993576034,-0.97709282,-0.95037322,-0.913397795,-0.866306604,-0.80939848,-0.743127771,-0.668098602,-0.585056727,-0.494879111,-0.39856139,-0.297203402,-0.191993018,-0.084188519,0.024900208,0.133931357,0.24155147,0.346415965,0.447209603,0.542666573,0.631589879,0.712869728,0.78550062,0.848596878,0.901406372,0.943322211,0.97389223,0.992826105,1,0.995458648,0.97941485,0.952246384,0.914490374,0.866835204,0.8101101,0.745272534,0.673393663,0.595642,0.513265596,0.427572997,0.339913273,0.25165543,0.164167527,0.078795822,-0.003155723,-0.080445276,-0.151911972,-0.216493487,-0.27324205,-0.321338668,-0.360105319,-0.389014947,-0.407699079,-0.415952973,-0.413738188,-0.401182566,-0.378577607,-0.346373294,-0.305170433,-0.255710656,-0.198864212,-0.135615775,-0.067048461,0.005673671,0.081324374,0.158634913,0.236314417,0.313070542,0.387630145,0.458759614,0.525284558,0.58610854,0.640230545,0.686760931,0.724935593,0.754128125,0.77385979,0.783807133,dimenovels_183
1,0.308458214,0.315210112,0.328589604,0.348350035,0.374126276,0.405440462,0.441709508,0.482254279,0.52631028,0.573039691,0.621544567,0.670881003,0.720074036,0.76813305,0.814067464,0.856902445,0.895694397,0.929546014,0.957620633,0.979155686,0.993475034,1,0.99825892,0.987895081,0.968672906,0.940482307,0.903341131,0.857395662,0.802919179,0.740308587,0.670079169,0.592857562,0.509373034,0.420447229,0.326982514,0.229949127,0.130371307,0.029312628,-0.072139229,-0.172888057,-0.27184479,-0.36794304,-0.460154258,-0.547502279,-0.629077055,-0.704047349,-0.771672204,-0.831311022,-0.882432104,-0.924619516,-0.9575782,-0.981137244,-0.995251282,-1,-0.995585774,-0.982329487,-0.960664586,-0.931129502,-0.894358537,-0.851071384,-0.802061445,-0.748183136,-0.690338376,-0.629462499,-0.566509773,-0.502438802,-0.438197997,-0.374711375,-0.312864894,-0.253493531,-0.197369315,-0.145190487,-0.097571956,-0.055037192,-0.018011677,0.013182,0.038327321,0.057315274,0.070144014,0.076916777,0.077838096,0.073208384,0.063416992,0.048933856,0.030299893,0.00811629,-0.0169671,-0.044264095,-0.073065012,-0.102649789,-0.132301182,-0.161317804,-0.189026799,-0.214795943,-0.238044955,-0.258255851,-0.274982153,-0.287856815,-0.29659872,-0.30101765,dimenovels_184
1,-0.161952723,-0.165572355,-0.172783944,-0.183532211,-0.197734403,-0.215280513,-0.236033568,-0.259830018,-0.286480222,-0.315769049,-0.347456617,-0.38127916,-0.416950067,-0.454161087,-0.492583714,-0.531870787,-0.571658276,-0.611567304,-0.651206378,-0.690173849,-0.728060593,-0.764452907,-0.79893562,-0.831095382,-0.860524146,-0.886822787,-0.909604856,-0.928500423,-0.943159975,-0.953258341,-0.958498583,-0.958615827,-0.953380967,-0.94260421,-0.926138403,-0.90388209,-0.875782253,-0.841836685,-0.802095958,-0.756664924,-0.705703726,-0.649428276,-0.588110174,-0.522076033,-0.451706204,-0.377432891,-0.299737634,-0.219148188,-0.136234796,-0.051605878,0.034096834,0.120203675,0.206022902,0.29084697,0.373959167,0.454640554,0.532177117,0.605867082,0.675028293,0.739005576,0.797178006,0.848965982,0.893838039,0.931317291,0.960987437,0.982498251,0.995570466,1,0.995661448,0.982510794,0.960587293,0.93001448,0.891000288,0.843836248,0.788895778,0.726631546,0.657571939,0.582316666,0.50153151,0.415942309,0.326328203,0.23351422,0.138363278,0.041767697,-0.055359708,-0.152094831,-0.247511696,-0.340691975,-0.430734496,-0.516764643,-0.59794353,-0.673476847,-0.742623272,-0.804702353,-0.859101777,-0.905283918,-0.942791609,-0.971253057,-0.990385849,-1,dimenovels_185
1,1,0.998428701,0.995320103,0.990741455,0.984791769,0.977599628,0.969320318,0.960132358,0.950233473,0.939836095,0.929162478,0.918439515,0.90789336,0.897743953,0.888199564,0.879451443,0.871668708,0.864993549,0.85953686,0.855374388,0.852543476,0.851040483,0.850818932,0.851788446,0.853814508,0.856719055,0.860281936,0.864243208,0.868306259,0.872141717,0.875392105,0.87767716,0.878599755,0.877752333,0.874723748,0.869106412,0.860503632,0.848537024,0.832853864,0.81313428,0.789098129,0.760511468,0.727192485,0.689016786,0.645921941,0.597911187,0.545056228,0.487499049,0.425452696,0.359201001,0.289097208,0.215561522,0.139077574,0.060187852,-0.02051187,-0.102379034,-0.184731646,-0.266856393,-0.348017401,-0.427465533,-0.504448091,-0.578218792,-0.648047861,-0.713232121,-0.773104904,-0.827045656,-0.874489085,-0.914933713,-0.947949694,-0.973185788,-0.990375363,-0.999341343,-1,-0.992363534,-0.976541382,-0.95274023,-0.921262698,-0.88250472,-0.836951627,-0.785172983,-0.727816227,-0.665599207,-0.599301692,-0.529755976,-0.457836693,-0.384449981,-0.310522146,-0.236987962,-0.164778787,-0.094810639,-0.027972416,0.034885598,0.092962771,0.145518543,0.191882106,0.231461186,0.263749813,0.288334974,0.304902049,0.313238959,dimenovels_186
1,1,0.98774406,0.96340845,0.927343019,0.880065863,0.822255428,0.754740169,0.678485932,0.594581246,0.504220768,0.408687114,0.309331383,0.207552657,0.104776801,0.002434897,-0.098058371,-0.195326023,-0.288049481,-0.374988308,-0.454998716,-0.527050527,-0.590242358,-0.643814772,-0.687161212,-0.719836543,-0.741563085,-0.75223403,-0.751914218,-0.740838248,-0.71940597,-0.688175422,-0.647853347,-0.599283421,-0.543432396,-0.481374378,-0.414273482,-0.343365146,-0.269936394,-0.195305367,-0.120800438,-0.047739235,0.022592081,0.088958986,0.150197867,0.205234124,0.253098804,0.292943508,0.324053357,0.3458578,0.357939102,0.3600384,0.352059214,0.334068381,0.306294398,0.269123208,0.223091493,0.168877606,0.107290266,0.039255223,-0.034199906,-0.11196238,-0.192852383,-0.275642099,-0.359075499,-0.441888527,-0.522829367,-0.600678462,-0.674267967,-0.742500342,-0.804365762,-0.858958103,-0.90548922,-0.943301316,-0.971877194,-0.990848238,-1,-0.9992753,-0.988774803,-0.96875506,-0.939624057,-0.901934328,-0.856373772,-0.803754297,-0.744998497,-0.681124563,-0.613229674,-0.542472146,-0.47005261,-0.397194536,-0.325124402,-0.255051839,-0.188150064,-0.12553691,-0.068256765,-0.01726371,0.02659389,0.06258707,0.090118028,0.108729769,0.118113472,dimenovels_189
1,0.334338992,0.328042319,0.31550817,0.296854379,0.27225631,0.241945205,0.206206008,0.165374689,0.11983509,0.070015327,0.016383786,-0.040555254,-0.100266318,-0.162187711,-0.225736728,-0.290315035,-0.355314179,-0.42012117,-0.484124078,-0.546717596,-0.607308507,-0.665321016,-0.720201888,-0.771425341,-0.818497658,-0.860961472,-0.89839968,-0.930438963,-0.95675287,-0.977064452,-0.991148412,-0.998832765,-1,-0.994587721,-0.982588787,-0.964050942,-0.939075947,-0.907818229,-0.870483067,-0.827324335,-0.778641822,-0.724778179,-0.666115502,-0.603071606,-0.536096015,-0.465665724,-0.392280763,-0.316459606,-0.238734483,-0.159646622,-0.079741482,0.000435993,0.08034605,0.15945869,0.237258082,0.313246786,0.386949762,0.457918111,0.525732544,0.590006533,0.650389129,0.706567431,0.75826868,0.805261981,0.847359627,0.884418031,0.916338263,0.943066192,0.964592238,0.980950747,0.992218993,0.998515829,1,0.996868136,0.989352457,0.977718197,0.962260787,0.94330282,0.921190824,0.896291868,0.868990047,0.839682854,0.808777491,0.776687137,0.743827201,0.7106116,0.67744909,0.644739668,0.612871079,0.582215464,0.553126153,0.525934645,0.50094779,0.478445189,0.458676838,0.44186103,0.428182527,0.417791018,0.41079987,0.40728519,dimenovels_190
1,1,0.991865704,0.975675201,0.951583691,0.919821534,0.880691374,0.834564346,0.78187546,0.723118186,0.658838351,0.589627412,0.516115203,0.438962271,0.358851883,0.276481845,0.192556216,0.107777055,0.022836299,-0.061592108,-0.14485974,-0.226350757,-0.305488426,-0.381741023,-0.454627018,-0.5237195,-0.588649785,-0.649110156,-0.704855732,-0.755705424,-0.801542001,-0.842311275,-0.878020412,-0.90873544,-0.934577979,-0.955721263,-0.972385523,-0.984832821,-0.993361407,-0.998299701,-1,-0.998832003,-0.995176267,-0.989417686,-0.9819391,-0.973115129,-0.963306327,-0.952853733,-0.942073916,-0.931254566,-0.920650697,-0.910481523,-0.90092803,-0.892131278,-0.884191454,-0.877167665,-0.87107848,-0.865903182,-0.861583708,-0.858027234,-0.855109348,-0.852677743,-0.850556379,-0.848550013,-0.846449027,-0.844034472,-0.841083224,-0.837373175,-0.832688353,-0.826823908,-0.819590843,-0.810820445,-0.800368315,-0.788117939,-0.773983743,-0.757913573,-0.739890571,-0.7199344,-0.698101817,-0.674486571,-0.649218635,-0.622462795,-0.594416598,-0.565307724,-0.535390803,-0.504943745,-0.474263644,-0.443662324,-0.413461597,-0.383988327,-0.355569368,-0.328526478,-0.303171276,-0.279800341,-0.258690532,-0.240094605,-0.224237197,-0.211311261,-0.201474988,-0.194849285,-0.191515845,dimenovels_191
